file_path,genre,shape_name,num_vertices,num_faces,face_types,bounding_box
./ShapeDatabase_INFOMR-master/Quadruped/m87.obj,Quadruped,m87,691,1331,triangles,[0.280914 0.786559 0.95    ]
./ShapeDatabase_INFOMR-master/Quadruped/m88.obj,Quadruped,m88,1618,3220,triangles,[0.219397 0.592999 0.95    ]
./ShapeDatabase_INFOMR-master/Quadruped/m89.obj,Quadruped,m89,12515,25030,triangles,[0.341076 0.807384 0.95    ]
./ShapeDatabase_INFOMR-master/Quadruped/m90.obj,Quadruped,m90,1783,3526,triangles,[0.460433 0.5485   0.95    ]
./ShapeDatabase_INFOMR-master/Quadruped/m91.obj,Quadruped,m91,1614,3169,triangles,[0.313336 0.83607  0.95    ]
./ShapeDatabase_INFOMR-master/Quadruped/m92.obj,Quadruped,m92,1971,3888,triangles,[0.310514 0.865256 0.95    ]
./ShapeDatabase_INFOMR-master/Quadruped/m93.obj,Quadruped,m93,278,464,triangles,[0.95     0.632726 0.27166 ]
./ShapeDatabase_INFOMR-master/Quadruped/m94.obj,Quadruped,m94,3332,6328,triangles,[9.561250e+07 1.933090e+08 4.624444e+08]
./ShapeDatabase_INFOMR-master/Quadruped/m95.obj,Quadruped,m95,956,1908,triangles,[0.229726 0.388236 0.95    ]
./ShapeDatabase_INFOMR-master/Quadruped/m96.obj,Quadruped,m96,5169,10061,triangles,[0.247288 0.512454 0.95    ]
./ShapeDatabase_INFOMR-master/Quadruped/m97.obj,Quadruped,m97,3601,7083,triangles,[0.255377 0.518507 0.95    ]
./ShapeDatabase_INFOMR-master/Quadruped/m98.obj,Quadruped,m98,4195,8236,triangles,[0.254628 0.494559 0.95    ]
./ShapeDatabase_INFOMR-master/Quadruped/m99.obj,Quadruped,m99,1450,2888,triangles,[0.312893 0.486845 0.95    ]
./ShapeDatabase_INFOMR-master/RectangleTable/D00134.obj,RectangleTable,D00134,204,422,triangles,[1.434361 0.854433 0.718557]
./ShapeDatabase_INFOMR-master/RectangleTable/D00187.obj,RectangleTable,D00187,2136,3688,triangles,[1.250002 1.081162 0.553867]
./ShapeDatabase_INFOMR-master/RectangleTable/D00188.obj,RectangleTable,D00188,80,120,triangles,[1.902489 1.089726 0.771358]
./ShapeDatabase_INFOMR-master/RectangleTable/D00230.obj,RectangleTable,D00230,3713,6676,triangles,[1.34864  1.277727 0.992339]
./ShapeDatabase_INFOMR-master/RectangleTable/D00243.obj,RectangleTable,D00243,839,1648,triangles,[1.574936 0.942911 0.74383 ]
./ShapeDatabase_INFOMR-master/RectangleTable/D00295.obj,RectangleTable,D00295,190,360,triangles,[1.482354 1.240849 1.030453]
./ShapeDatabase_INFOMR-master/RectangleTable/D00302.obj,RectangleTable,D00302,122,216,triangles,[1.477927 0.950829 0.916623]
./ShapeDatabase_INFOMR-master/RectangleTable/D00317.obj,RectangleTable,D00317,1042,2706,triangles,[1.797019 1.79903  0.541746]
./ShapeDatabase_INFOMR-master/RectangleTable/D00418.obj,RectangleTable,D00418,2003,6267,triangles,[1.787171 1.787074 0.675507]
./ShapeDatabase_INFOMR-master/RectangleTable/D00421.obj,RectangleTable,D00421,95,166,triangles,[1.866936 0.781109 0.546248]
./ShapeDatabase_INFOMR-master/RectangleTable/D00505.obj,RectangleTable,D00505,189,334,triangles,[1.750225 1.057648 0.516229]
./ShapeDatabase_INFOMR-master/RectangleTable/D00523.obj,RectangleTable,D00523,12460,25140,triangles,[1.956899 1.946274 0.455687]
./ShapeDatabase_INFOMR-master/RectangleTable/D00530.obj,RectangleTable,D00530,180,340,triangles,[1.082015 1.117768 1.184919]
./ShapeDatabase_INFOMR-master/RectangleTable/D00571.obj,RectangleTable,D00571,1245,2409,triangles,[1.232786 1.284648 1.082238]
./ShapeDatabase_INFOMR-master/RectangleTable/D00603.obj,RectangleTable,D00603,7120,13672,triangles,[1.640571 0.96474  0.943472]
./ShapeDatabase_INFOMR-master/RectangleTable/D00678.obj,RectangleTable,D00678,1768,3419,triangles,[1.370195 1.081998 1.171652]
./ShapeDatabase_INFOMR-master/RectangleTable/D00714.obj,RectangleTable,D00714,512,960,triangles,[1.805375 1.009083 1.047395]
./ShapeDatabase_INFOMR-master/RectangleTable/D00766.obj,RectangleTable,D00766,2973,8352,triangles,[1.69034  1.690705 0.685754]
./ShapeDatabase_INFOMR-master/RectangleTable/D00944.obj,RectangleTable,D00944,1016,1996,triangles,[1.508126 1.379863 1.346061]
./ShapeDatabase_INFOMR-master/RectangleTable/D00954.obj,RectangleTable,D00954,614,1052,triangles,[1.29415  1.183341 1.477626]
./ShapeDatabase_INFOMR-master/RectangleTable/m763.obj,RectangleTable,m763,116,136,triangles,[0.95     0.92951  0.633334]
./ShapeDatabase_INFOMR-master/RectangleTable/m764.obj,RectangleTable,m764,72,121,triangles,[0.685369 0.623973 0.95    ]
./ShapeDatabase_INFOMR-master/RectangleTable/m765.obj,RectangleTable,m765,1005,1726,triangles,[0.95     0.545742 0.839273]
./ShapeDatabase_INFOMR-master/RectangleTable/m870.obj,RectangleTable,m870,48,92,triangles,[0.545807 0.415659 0.95    ]
./ShapeDatabase_INFOMR-master/RectangleTable/m871.obj,RectangleTable,m871,60,184,triangles,[0.870906 0.95     0.867876]
./ShapeDatabase_INFOMR-master/RectangleTable/m872.obj,RectangleTable,m872,2229,4413,triangles,[0.95     0.344962 0.422246]
./ShapeDatabase_INFOMR-master/RectangleTable/m873.obj,RectangleTable,m873,679,1206,triangles,[0.653125 0.555156 0.95    ]
./ShapeDatabase_INFOMR-master/RectangleTable/m874.obj,RectangleTable,m874,68,88,triangles,[0.95     0.330804 0.407143]
./ShapeDatabase_INFOMR-master/RectangleTable/m875.obj,RectangleTable,m875,528,744,triangles,[0.95     0.238804 0.359483]
./ShapeDatabase_INFOMR-master/RectangleTable/m876.obj,RectangleTable,m876,44,52,triangles,[0.95     0.639286 0.949996]
./ShapeDatabase_INFOMR-master/RectangleTable/m877.obj,RectangleTable,m877,56,84,triangles,[0.95     0.326352 0.95    ]
./ShapeDatabase_INFOMR-master/RectangleTable/m878.obj,RectangleTable,m878,320,534,triangles,[0.860122 0.95     0.860123]
./ShapeDatabase_INFOMR-master/RectangleTable/m879.obj,RectangleTable,m879,276,556,triangles,[0.95     0.35625  0.475002]
./ShapeDatabase_INFOMR-master/RectangleTable/m881.obj,RectangleTable,m881,60,86,triangles,[0.95     0.633333 0.316667]
./ShapeDatabase_INFOMR-master/RectangleTable/m882.obj,RectangleTable,m882,598,1072,triangles,[0.95     0.784783 0.506445]
./ShapeDatabase_INFOMR-master/RectangleTable/m883.obj,RectangleTable,m883,96,172,triangles,[0.95 0.95 0.95]
./ShapeDatabase_INFOMR-master/RectangleTable/m886.obj,RectangleTable,m886,996,2432,triangles,[0.95     0.436865 0.686496]
./ShapeDatabase_INFOMR-master/RectangleTable/m887.obj,RectangleTable,m887,340,616,triangles,[0.95     0.663021 0.316667]
./ShapeDatabase_INFOMR-master/RectangleTable/m888.obj,RectangleTable,m888,36,60,triangles,[0.95     0.534375 0.475   ]
./ShapeDatabase_INFOMR-master/RectangleTable/m889.obj,RectangleTable,m889,511,1018,triangles,[0.574306 0.54005  0.95    ]
./ShapeDatabase_INFOMR-master/RectangleTable/m890.obj,RectangleTable,m890,508,979,triangles,[0.95     0.543416 0.625796]
./ShapeDatabase_INFOMR-master/RectangleTable/m891.obj,RectangleTable,m891,190,360,triangles,[0.95     0.328995 0.550336]
./ShapeDatabase_INFOMR-master/RectangleTable/m892.obj,RectangleTable,m892,174,288,triangles,[0.95     0.290248 0.5278  ]
./ShapeDatabase_INFOMR-master/RectangleTable/m893.obj,RectangleTable,m893,184,292,triangles,[0.95     0.89061  0.546286]
./ShapeDatabase_INFOMR-master/RectangleTable/m894.obj,RectangleTable,m894,80,100,triangles,[0.95     0.402148 0.95    ]
./ShapeDatabase_INFOMR-master/RectangleTable/m895.obj,RectangleTable,m895,80,100,triangles,[0.95     0.301611 0.593752]
./ShapeDatabase_INFOMR-master/RectangleTable/m896.obj,RectangleTable,m896,144,160,triangles,[0.831245 0.95     0.831245]
./ShapeDatabase_INFOMR-master/RectangleTable/m897.obj,RectangleTable,m897,128,152,triangles,[0.95     0.592266 0.237502]
./ShapeDatabase_INFOMR-master/RectangleTable/m898.obj,RectangleTable,m898,288,348,triangles,[0.95     0.355927 0.475002]
./ShapeDatabase_INFOMR-master/RectangleTable/m901.obj,RectangleTable,m901,190,360,triangles,[0.95     0.719646 0.730263]
./ShapeDatabase_INFOMR-master/RectangleTable/m902.obj,RectangleTable,m902,198,372,triangles,[0.95     0.571181 0.411849]
./ShapeDatabase_INFOMR-master/RectangleTable/m904.obj,RectangleTable,m904,128,152,triangles,[0.380951 0.95     0.380951]
./ShapeDatabase_INFOMR-master/RectangleTable/m905.obj,RectangleTable,m905,48,67,triangles,[0.95    0.81605 0.95   ]
./ShapeDatabase_INFOMR-master/RectangleTable/m906.obj,RectangleTable,m906,178,312,triangles,[0.707512 0.325511 0.95    ]
./ShapeDatabase_INFOMR-master/RectangleTable/m907.obj,RectangleTable,m907,158,214,triangles,[0.435914 0.95     0.436116]
./ShapeDatabase_INFOMR-master/RectangleTable/m908.obj,RectangleTable,m908,288,348,triangles,[0.95     0.355927 0.475002]
./ShapeDatabase_INFOMR-master/RectangleTable/m910.obj,RectangleTable,m910,352,1136,triangles,[0.95     0.521104 0.737046]
./ShapeDatabase_INFOMR-master/RectangleTable/m912.obj,RectangleTable,m912,36,60,triangles,[0.95  0.475 0.475]
./ShapeDatabase_INFOMR-master/RectangleTable/m913.obj,RectangleTable,m913,104,188,triangles,[0.659242 0.877915 0.95    ]
./ShapeDatabase_INFOMR-master/RectangleTable/m914.obj,RectangleTable,m914,576,956,triangles,[0.95     0.263203 0.354987]
./ShapeDatabase_INFOMR-master/RectangleTable/m915.obj,RectangleTable,m915,40,60,triangles,[0.95     0.611563 0.475   ]
./ShapeDatabase_INFOMR-master/RectangleTable/m917.obj,RectangleTable,m917,96,172,triangles,[0.95     0.38     0.633333]
./ShapeDatabase_INFOMR-master/RectangleTable/m919.obj,RectangleTable,m919,78,124,triangles,[0.830996 0.95     0.87872 ]
./ShapeDatabase_INFOMR-master/RectangleTable/m920.obj,RectangleTable,m920,426,736,triangles,[0.95     0.95     0.651806]
./ShapeDatabase_INFOMR-master/Rocket/D00015.obj,Rocket,D00015,88,156,triangles,[1.546931 0.426666 0.426672]
./ShapeDatabase_INFOMR-master/Rocket/D00343.obj,Rocket,D00343,1053,2008,triangles,[1.577198 0.389217 0.388817]
./ShapeDatabase_INFOMR-master/Rocket/D00346.obj,Rocket,D00346,1508,2904,triangles,[1.442422 0.345563 0.343962]
./ShapeDatabase_INFOMR-master/Rocket/D00354.obj,Rocket,D00354,3242,6348,triangles,[1.889662 0.712546 0.615712]
./ShapeDatabase_INFOMR-master/Rocket/D00426.obj,Rocket,D00426,36,56,triangles,[1.795847 0.333196 0.214741]
./ShapeDatabase_INFOMR-master/Rocket/D00428.obj,Rocket,D00428,1030,2048,triangles,[1.949182 0.332861 0.330134]
./ShapeDatabase_INFOMR-master/Rocket/D00433.obj,Rocket,D00433,170,304,triangles,[1.612389 0.500967 0.503486]
./ShapeDatabase_INFOMR-master/Rocket/D00437.obj,Rocket,D00437,1743,3910,triangles,[1.919051 0.337974 0.290408]
./ShapeDatabase_INFOMR-master/Rocket/D00472.obj,Rocket,D00472,66,108,triangles,[1.850651 0.371049 0.347535]
./ShapeDatabase_INFOMR-master/Rocket/D00485.obj,Rocket,D00485,2060,4064,triangles,[1.753618 0.463967 0.464015]
./ShapeDatabase_INFOMR-master/Rocket/D00528.obj,Rocket,D00528,204,392,triangles,[1.868482 0.483012 0.474763]
./ShapeDatabase_INFOMR-master/Rocket/D00564.obj,Rocket,D00564,12987,24466,triangles,[1.790937 0.383202 0.365301]
./ShapeDatabase_INFOMR-master/Rocket/D00585.obj,Rocket,D00585,876,1728,triangles,[1.802313 0.782224 0.783832]
./ShapeDatabase_INFOMR-master/Rocket/D00614.obj,Rocket,D00614,161,224,triangles,[1.780101 0.30903  0.30447 ]
./ShapeDatabase_INFOMR-master/Rocket/D00697.obj,Rocket,D00697,217,430,triangles,[1.612276 0.505655 0.503084]
./ShapeDatabase_INFOMR-master/Rocket/D00719.obj,Rocket,D00719,6491,12970,triangles,[1.690044 0.335302 0.317908]
./ShapeDatabase_INFOMR-master/Rocket/D00764.obj,Rocket,D00764,218,400,triangles,[1.542203 0.281872 0.281635]
./ShapeDatabase_INFOMR-master/Rocket/D00851.obj,Rocket,D00851,1030,2048,triangles,[1.949356 0.333474 0.331548]
./ShapeDatabase_INFOMR-master/Rocket/D00942.obj,Rocket,D00942,186,368,triangles,[1.497414 0.348957 0.347029]
./ShapeDatabase_INFOMR-master/Rocket/D00975.obj,Rocket,D00975,7791,15346,triangles,[1.930932 0.423332 0.461342]
./ShapeDatabase_INFOMR-master/RoundTable/D00083.obj,RoundTable,D00083,1040,2040,triangles,[1.544138 1.610297 1.616139]
./ShapeDatabase_INFOMR-master/RoundTable/D00094.obj,RoundTable,D00094,12412,24720,triangles,[1.152595 1.394707 1.285457]
./ShapeDatabase_INFOMR-master/RoundTable/D00107.obj,RoundTable,D00107,356,904,triangles,[1.138636 1.298141 1.319066]
./ShapeDatabase_INFOMR-master/RoundTable/D00194.obj,RoundTable,D00194,371,604,triangles,[1.669946 1.361573 1.619055]
./ShapeDatabase_INFOMR-master/RoundTable/D00344.obj,RoundTable,D00344,136,236,triangles,[1.711674 1.716977 0.961053]
./ShapeDatabase_INFOMR-master/RoundTable/D00401.obj,RoundTable,D00401,355,551,triangles,[1.837362 1.858197 1.435035]
./ShapeDatabase_INFOMR-master/RoundTable/D00407.obj,RoundTable,D00407,215,408,triangles,[1.986779 1.986579 0.717752]
./ShapeDatabase_INFOMR-master/RoundTable/D00492.obj,RoundTable,D00492,13002,25984,triangles,[1.883697 1.461419 0.861614]
./ShapeDatabase_INFOMR-master/RoundTable/D00501.obj,RoundTable,D00501,744,1468,triangles,[1.644147 1.626191 0.769022]
./ShapeDatabase_INFOMR-master/RoundTable/D00503.obj,RoundTable,D00503,1706,3316,triangles,[1.228435 0.848413 0.832825]
./ShapeDatabase_INFOMR-master/RoundTable/D00524.obj,RoundTable,D00524,1141,2262,triangles,[1.29928  1.237426 1.28033 ]
./ShapeDatabase_INFOMR-master/RoundTable/D00581.obj,RoundTable,D00581,772,1526,triangles,[1.948536 1.945626 1.122268]
./ShapeDatabase_INFOMR-master/RoundTable/D00646.obj,RoundTable,D00646,1921,3600,triangles,[1.648875 1.646743 1.037406]
./ShapeDatabase_INFOMR-master/RoundTable/D00649.obj,RoundTable,D00649,2136,4256,triangles,[1.780737 1.781743 1.025532]
./ShapeDatabase_INFOMR-master/RoundTable/D00702.obj,RoundTable,D00702,6647,13237,triangles,[1.441483 1.547971 1.188299]
./ShapeDatabase_INFOMR-master/RoundTable/D00756.obj,RoundTable,D00756,828,1652,triangles,[1.274471 0.783281 0.782628]
./ShapeDatabase_INFOMR-master/RoundTable/D00827.obj,RoundTable,D00827,1732,3436,triangles,[1.717283 1.834486 1.771212]
./ShapeDatabase_INFOMR-master/RoundTable/D00866.obj,RoundTable,D00866,288,636,triangles,[1.323397 1.339092 1.14789 ]
./ShapeDatabase_INFOMR-master/RoundTable/D00909.obj,RoundTable,D00909,1185,2330,triangles,[1.513095 1.363604 1.323966]
./ShapeDatabase_INFOMR-master/RoundTable/D00948.obj,RoundTable,D00948,1740,3464,triangles,[1.153594 0.889897 0.892593]
./ShapeDatabase_INFOMR-master/RoundTable/m921.obj,RoundTable,m921,1921,3600,triangles,[0.95     0.443679 0.95    ]
./ShapeDatabase_INFOMR-master/RoundTable/m922.obj,RoundTable,m922,54,88,triangles,[0.95     0.510625 0.903504]
./ShapeDatabase_INFOMR-master/RoundTable/m923.obj,RoundTable,m923,201,366,triangles,[0.94942  0.501223 0.95    ]
./ShapeDatabase_INFOMR-master/RoundTable/m924.obj,RoundTable,m924,215,408,triangles,[0.95     0.311326 0.95    ]
./ShapeDatabase_INFOMR-master/RoundTable/m925.obj,RoundTable,m925,216,408,triangles,[0.949907 0.543592 0.95    ]
./ShapeDatabase_INFOMR-master/RoundTable/m926.obj,RoundTable,m926,218,408,triangles,[0.95     0.766605 0.95    ]
./ShapeDatabase_INFOMR-master/RoundTable/m927.obj,RoundTable,m927,201,366,triangles,[0.949424 0.329664 0.95    ]
./ShapeDatabase_INFOMR-master/RoundTable/m928.obj,RoundTable,m928,463,752,triangles,[0.95     0.779676 0.95    ]
./ShapeDatabase_INFOMR-master/RoundTable/m929.obj,RoundTable,m929,444,752,triangles,[0.95     0.537554 0.95    ]
./ShapeDatabase_INFOMR-master/RoundTable/m930.obj,RoundTable,m930,501,978,triangles,[0.616081 0.95     0.616081]
./ShapeDatabase_INFOMR-master/RoundTable/m931.obj,RoundTable,m931,54,88,triangles,[0.786207 0.95     0.747727]
./ShapeDatabase_INFOMR-master/RoundTable/m932.obj,RoundTable,m932,10889,20594,triangles,[0.95     0.595207 0.95    ]
./ShapeDatabase_INFOMR-master/RoundTable/m933.obj,RoundTable,m933,55,100,triangles,[0.95     0.534375 0.903504]
./ShapeDatabase_INFOMR-master/RoundTable/m934.obj,RoundTable,m934,148,276,triangles,[0.95     0.789898 0.95    ]
./ShapeDatabase_INFOMR-master/RoundTable/m935.obj,RoundTable,m935,128,241,triangles,[0.851203 0.95     0.851186]
./ShapeDatabase_INFOMR-master/RoundTable/m937.obj,RoundTable,m937,72,140,triangles,[0.95     0.738889 0.95    ]
./ShapeDatabase_INFOMR-master/RoundTable/m938.obj,RoundTable,m938,422,840,triangles,[0.84975  0.851735 0.95    ]
./ShapeDatabase_INFOMR-master/Shelf/D00057.obj,Shelf,D00057,3682,6900,triangles,[1.686428 1.165104 0.502468]
./ShapeDatabase_INFOMR-master/Shelf/D00074.obj,Shelf,D00074,1044,1872,triangles,[1.796528 1.48567  0.444991]
./ShapeDatabase_INFOMR-master/Shelf/D00129.obj,Shelf,D00129,422,684,triangles,[1.523689 1.655198 0.478668]
./ShapeDatabase_INFOMR-master/Shelf/D00171.obj,Shelf,D00171,1404,2716,triangles,[1.742344 0.933131 0.553544]
./ShapeDatabase_INFOMR-master/Shelf/D00198.obj,Shelf,D00198,1140,2068,triangles,[1.544081 1.396216 0.37143 ]
./ShapeDatabase_INFOMR-master/Shelf/D00242.obj,Shelf,D00242,1874,3584,triangles,[1.929626 1.928996 0.588555]
./ShapeDatabase_INFOMR-master/Shelf/D00337.obj,Shelf,D00337,1397,2806,triangles,[1.868067 1.799383 0.408446]
./ShapeDatabase_INFOMR-master/Shelf/D00352.obj,Shelf,D00352,129,254,triangles,[1.795168 1.335799 0.484836]
./ShapeDatabase_INFOMR-master/Shelf/D00468.obj,Shelf,D00468,872,1684,triangles,[1.875714 1.853492 0.758564]
./ShapeDatabase_INFOMR-master/Shelf/D00592.obj,Shelf,D00592,71,106,triangles,[1.975105 1.954001 0.493352]
./ShapeDatabase_INFOMR-master/Shelf/D00631.obj,Shelf,D00631,5444,10712,triangles,[1.842513 1.555541 0.311743]
./ShapeDatabase_INFOMR-master/Shelf/D00691.obj,Shelf,D00691,4684,5004,triangles,[1.73719  0.972905 0.253345]
./ShapeDatabase_INFOMR-master/Shelf/D00725.obj,Shelf,D00725,4107,8126,triangles,[1.850786 1.636902 0.425624]
./ShapeDatabase_INFOMR-master/Shelf/D00772.obj,Shelf,D00772,199,306,triangles,[1.529085 1.679913 0.336038]
./ShapeDatabase_INFOMR-master/Shelf/D00781.obj,Shelf,D00781,3330,6260,triangles,[1.944131 1.831186 1.046089]
./ShapeDatabase_INFOMR-master/Shelf/D00818.obj,Shelf,D00818,1192,2298,triangles,[1.521166 1.270188 0.436382]
./ShapeDatabase_INFOMR-master/Shelf/D00881.obj,Shelf,D00881,241,400,triangles,[1.941058 1.9243   0.319217]
./ShapeDatabase_INFOMR-master/Shelf/D00887.obj,Shelf,D00887,257,404,triangles,[1.881407 1.175335 0.309779]
./ShapeDatabase_INFOMR-master/Shelf/D00917.obj,Shelf,D00917,2084,4162,triangles,[1.829063 0.93485  0.548354]
./ShapeDatabase_INFOMR-master/Shelf/D00956.obj,Shelf,D00956,122,173,triangles,[1.738488 1.275552 0.395447]
./ShapeDatabase_INFOMR-master/Shelf/m844.obj,Shelf,m844,200,324,triangles,[0.95     0.801961 0.179296]
./ShapeDatabase_INFOMR-master/Shelf/m845.obj,Shelf,m845,60,88,triangles,[0.760639 0.95     0.238024]
./ShapeDatabase_INFOMR-master/Shelf/m846.obj,Shelf,m846,1101,2098,triangles,[0.526    0.95     0.242805]
./ShapeDatabase_INFOMR-master/Shelf/m847.obj,Shelf,m847,158,244,triangles,[0.635413 0.95     0.200022]
./ShapeDatabase_INFOMR-master/Shelf/m849.obj,Shelf,m849,128,192,triangles,[0.95     0.637127 0.153756]
./ShapeDatabase_INFOMR-master/Shelf/m850.obj,Shelf,m850,184,300,triangles,[0.95     0.75855  0.173028]
./ShapeDatabase_INFOMR-master/Shelf/m851.obj,Shelf,m851,68,120,triangles,[0.814286 0.95     0.271429]
./ShapeDatabase_INFOMR-master/Shelf/m852.obj,Shelf,m852,104,228,triangles,[0.77027  0.95     0.256757]
./ShapeDatabase_INFOMR-master/Shelf/m853.obj,Shelf,m853,100,228,triangles,[0.730769 0.95     0.182692]
./ShapeDatabase_INFOMR-master/Shelf/m854.obj,Shelf,m854,96,204,triangles,[0.949269 0.95     0.168419]
./ShapeDatabase_INFOMR-master/Shelf/m855.obj,Shelf,m855,46,44,triangles,[0.95     0.791667 0.475   ]
./ShapeDatabase_INFOMR-master/Shelf/m856.obj,Shelf,m856,64,96,triangles,[0.95     0.766105 0.383053]
./ShapeDatabase_INFOMR-master/Shelf/m857.obj,Shelf,m857,112,168,triangles,[0.95     0.643611 0.306583]
./ShapeDatabase_INFOMR-master/Shelf/m858.obj,Shelf,m858,48,28,triangles,[0.95  0.475 0.095]
./ShapeDatabase_INFOMR-master/Shelf/m859.obj,Shelf,m859,2556,4716,triangles,[0.652822 0.95     0.297313]
./ShapeDatabase_INFOMR-master/Shelf/m860.obj,Shelf,m860,56,84,triangles,[0.95     0.763295 0.266699]
./ShapeDatabase_INFOMR-master/Shelf/m861.obj,Shelf,m861,150,232,triangles,[0.95     0.885624 0.151864]
./ShapeDatabase_INFOMR-master/Shelf/m862.obj,Shelf,m862,544,1024,triangles,[0.443246 0.95     0.887536]
./ShapeDatabase_INFOMR-master/Shelf/m863.obj,Shelf,m863,289,362,triangles,[0.565289 0.95     0.188433]
./ShapeDatabase_INFOMR-master/Shelf/m864.obj,Shelf,m864,323,406,triangles,[0.475    0.95     0.158336]
./ShapeDatabase_INFOMR-master/Shelf/m865.obj,Shelf,m865,255,318,triangles,[0.697957 0.95     0.232657]
./ShapeDatabase_INFOMR-master/Shelf/m866.obj,Shelf,m866,221,274,triangles,[0.911995 0.95     0.304004]
./ShapeDatabase_INFOMR-master/Shelf/m868.obj,Shelf,m868,112,180,triangles,[0.362727 0.95     0.172727]
./ShapeDatabase_INFOMR-master/Ship/D00027.obj,Ship,D00027,4202,4887,triangles,[1.73192  0.70633  0.377489]
./ShapeDatabase_INFOMR-master/Ship/D00042.obj,Ship,D00042,2166,3816,triangles,[1.967284 0.458773 0.630266]
./ShapeDatabase_INFOMR-master/Ship/D00099.obj,Ship,D00099,336,672,triangles,[1.87227  0.707393 0.310157]
./ShapeDatabase_INFOMR-master/Ship/D00175.obj,Ship,D00175,13624,26994,triangles,[1.546019 0.466532 0.382074]
./ShapeDatabase_INFOMR-master/Ship/D00247.obj,Ship,D00247,6122,10530,triangles,[1.933276 0.443635 0.277074]
./ShapeDatabase_INFOMR-master/Ship/D00258.obj,Ship,D00258,6892,10781,triangles,[1.859814 0.689977 0.252363]
./ShapeDatabase_INFOMR-master/Ship/D00292.obj,Ship,D00292,4205,4887,triangles,[1.730087 0.707816 0.357154]
./ShapeDatabase_INFOMR-master/Ship/D00429.obj,Ship,D00429,18170,36405,triangles,[1.685721 0.544569 0.640256]
./ShapeDatabase_INFOMR-master/Ship/D00467.obj,Ship,D00467,3769,5504,triangles,[1.96414  0.420192 0.194259]
./ShapeDatabase_INFOMR-master/Ship/D00539.obj,Ship,D00539,21037,41981,triangles,[1.92732  0.364123 0.427679]
./ShapeDatabase_INFOMR-master/Ship/D00543.obj,Ship,D00543,7537,14375,triangles,[1.904354 0.832634 0.431571]
./ShapeDatabase_INFOMR-master/Ship/D00647.obj,Ship,D00647,1713,3374,triangles,[1.956404 0.397033 0.270094]
./ShapeDatabase_INFOMR-master/Ship/D00771.obj,Ship,D00771,33376,65300,triangles,[1.939311 0.753577 0.205534]
./ShapeDatabase_INFOMR-master/Ship/D00791.obj,Ship,D00791,4200,4887,triangles,[1.729638 0.711348 0.364548]
./ShapeDatabase_INFOMR-master/Ship/D00809.obj,Ship,D00809,40714,80272,triangles,[1.88034  0.703589 0.354328]
./ShapeDatabase_INFOMR-master/Ship/D00837.obj,Ship,D00837,6122,10530,triangles,[1.93197  0.441117 0.278641]
./ShapeDatabase_INFOMR-master/Ship/D00896.obj,Ship,D00896,4991,9542,triangles,[1.894784 0.779997 0.511152]
./ShapeDatabase_INFOMR-master/Ship/D00907.obj,Ship,D00907,9227,18338,triangles,[1.495399 0.633651 0.575333]
./ShapeDatabase_INFOMR-master/Ship/D00935.obj,Ship,D00935,124,200,triangles,[1.879585 0.32838  0.17487 ]
./ShapeDatabase_INFOMR-master/Ship/D00949.obj,Ship,D00949,1952,3668,triangles,[1.946881 0.761292 0.595755]
./ShapeDatabase_INFOMR-master/Ship/m1427.obj,Ship,m1427,757,1084,triangles,[0.95     0.194739 0.1566  ]
./ShapeDatabase_INFOMR-master/Ship/m1428.obj,Ship,m1428,817,1083,triangles,[0.95     0.214868 0.12134 ]
./ShapeDatabase_INFOMR-master/Ship/m1429.obj,Ship,m1429,749,1039,triangles,[0.95     0.276662 0.10738 ]
./ShapeDatabase_INFOMR-master/Ship/m1430.obj,Ship,m1430,774,1032,triangles,[0.95     0.342111 0.113905]
./ShapeDatabase_INFOMR-master/Ship/m1431.obj,Ship,m1431,674,960,triangles,[0.95     0.293517 0.151693]
./ShapeDatabase_INFOMR-master/Ship/m1432.obj,Ship,m1432,573,822,triangles,[0.95     0.237155 0.094449]
./ShapeDatabase_INFOMR-master/Ship/m1433.obj,Ship,m1433,926,1227,triangles,[0.95     0.288262 0.170429]
./ShapeDatabase_INFOMR-master/Ship/m1434.obj,Ship,m1434,600,1077,triangles,[0.44732  0.251558 0.95    ]
./ShapeDatabase_INFOMR-master/Ship/m1435.obj,Ship,m1435,4237,4887,triangles,[0.19416  0.378522 0.95    ]
./ShapeDatabase_INFOMR-master/Ship/m1436.obj,Ship,m1436,1704,3340,triangles,[0.130969 0.184796 0.95    ]
./ShapeDatabase_INFOMR-master/Ship/m1437.obj,Ship,m1437,658,930,triangles,[0.95     0.259961 0.102364]
./ShapeDatabase_INFOMR-master/Ship/m1438.obj,Ship,m1438,1309,2454,triangles,[0.95     0.16799  0.162891]
./ShapeDatabase_INFOMR-master/Ship/m1439.obj,Ship,m1439,428,848,triangles,[0.95     0.2437   0.097699]
./ShapeDatabase_INFOMR-master/Ship/m1440.obj,Ship,m1440,4230,5977,triangles,[0.95     0.196908 0.237171]
./ShapeDatabase_INFOMR-master/Ship/m1441.obj,Ship,m1441,3147,4116,triangles,[0.95     0.400436 0.214859]
./ShapeDatabase_INFOMR-master/Ship/m1442.obj,Ship,m1442,6859,12554,triangles,[0.139983 0.280256 0.95    ]
./ShapeDatabase_INFOMR-master/Ship/m1444.obj,Ship,m1444,6251,11722,triangles,[0.206519 0.43432  0.95    ]
